codigo,Pais,Provincia,Canton,Localidad,Clase,tematica,Codigo,Orden,Pais,Provincia,Canton,Localidad,X,Y,Clase,Tematica,filtroE,filtroP,Bioma
herp076,Peru,La Libertad,Alamor,"12,8 km N Alamor",REPTILIA,Sistemática,herp076,Squamata,Peru,La Libertad,Alamor,"12,8 km N Alamor",-3.9175,-80.03333,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp065,Ecuador,Loja,Loja,13km E Velacruz,REPTILIA,Sistemática,herp065,Squamata,Ecuador,Loja,Loja,13km E Velacruz,-3.96667,-79.55,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp076,Ecuador,Loja,Saraguro,14 km NE Urdaneta,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Loja,Saraguro,14 km NE Urdaneta,-3.53417,-79.17583,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp065,Peru,Piura,Piura,15 km (by road) E Canchaque on road toHuancabamba,REPTILIA,Sistemática,herp065,Squamata,Peru,Piura,Piura,15 km (by road) E Canchaque on road toHuancabamba,-5.4,-79.6,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Peru,Bosques secos
herp054,Peru,Piura,Piura,15 km E Canchaque,REPTILIA,Sistemática,herp054,Squamata,Peru,Piura,Piura,15 km E Canchaque,-5.4,-79.6,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Peru,Bosques secos
herp076,Peru,Piura,Piura,15 km E Canchaque,REPTILIA,Sistemática,herp076,Squamata,Peru,Piura,Piura,15 km E Canchaque,-5.4,-79.59972,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Peru,Bosques secos
herp076,Ecuador,El Oro,Pasaje,15 km E Pasaje,REPTILIA,Sistemática,herp076,Squamata,Ecuador,El Oro,Pasaje,15 km E Pasaje,-3.33333,-79.68694,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp043,Ecuador,Manabí,Portoviejo,17 km NW Portoviejo,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Manabí,Portoviejo,17 km NW Portoviejo,-1.00209,-80.31334,REPTILIA,Sistemática,Ecuadorian dry forests,Ecuador,Bosques secos
herp043,Ecuador,El Oro,Arenillas,2 km N Palmales Nuevo,REPTILIA,Sistemática,herp043,Squamata,Ecuador,El Oro,Arenillas,2 km N Palmales Nuevo,-3.65158,-80.09625,REPTILIA,Sistemática,Tumbes-Piura dry forests,Ecuador,Bosques secos
herp076,Ecuador,Manabí,Sucre,2 km N San Clemente,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Manabí,Sucre,2 km N San Clemente,-0.73194,-80.5,REPTILIA,Sistemática,Ecuadorian dry forests,Ecuador,Bosques secos
herp076,Ecuador,El Oro,Pasaje,2 km S Pasaje,REPTILIA,Sistemática,herp076,Squamata,Ecuador,El Oro,Pasaje,2 km S Pasaje,-3.35139,-79.81667,REPTILIA,Sistemática,Tumbes-Piura dry forests,Ecuador,Bosques secos
herp076,Peru,Lambayeque,Lambayeque,"21 km E, 7 km N Olmos",REPTILIA,Sistemática,herp076,Squamata,Peru,Lambayeque,Lambayeque,"21 km E, 7 km N Olmos",-5.92139,-79.55556,REPTILIA,Sistemática,Tumbes-Piura dry forests,Peru,Bosques secos
herp076,Ecuador,Guayas,El Empalme,21 km SW El Empalme,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Guayas,El Empalme,21 km SW El Empalme,-1.13417,-79.13333,REPTILIA,Sistemática,Northwestern Andean montane forests,Ecuador,Bosques lluviosos
herp043,Ecuador,Loja,Loja,24 km S Loja,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Loja,Loja,24 km S Loja,-4.22083,-79.24164,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp076,Ecuador,Manabí,San Vicente,27 km N San Vicente,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Manabí,San Vicente,27 km N San Vicente,-0.36667,-80.43333,REPTILIA,Sistemática,NA,NA,Bosques lluviosos
herp054,Peru,Cajamarca,Cajamarca,3 km by road W Chiribamba on Llama–Huambos Road,REPTILIA,Sistemática,herp054,Squamata,Peru,Cajamarca,Cajamarca,3 km by road W Chiribamba on Llama–Huambos Road,-6.44861,-79.025,REPTILIA,Sistemática,Peruvian Yungas,Peru,Bosques lluviosos
herp076,Ecuador,Loja,Loja,3 km SW Malacatos,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Loja,Loja,3 km SW Malacatos,-4.22528,-79.2675,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp076,Ecuador,Azuay,Girón,"3,3 km NE Girón",REPTILIA,Sistemática,herp076,Squamata,Ecuador,Azuay,Girón,"3,3 km NE Girón",-3.14556,-79.11222,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp043,Ecuador,Azuay,Pucara,30 KM E Pasaje,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Azuay,Pucara,30 KM E Pasaje,-3.31439,-79.5797,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp076,Ecuador,Manabí,San Vicente,32 km N San Vicente on road San Vicente-Pedernales,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Manabí,San Vicente,32 km N San Vicente on road San Vicente-Pedernales,-0.363896,-80.4192348,REPTILIA,Sistemática,Ecuadorian dry forests,Ecuador,Bosques secos
herp043,Ecuador,Loja,Loja,33 km E San Pedro,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Loja,Loja,33 km E San Pedro,-3.97222,-79.25983,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp076,Ecuador,Manabí,Bolivar,4 km W Calceta,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Manabí,Bolivar,4 km W Calceta,-0.85,-80.2025,REPTILIA,Sistemática,Ecuadorian dry forests,Ecuador,Bosques secos
herp076,Ecuador,Loja,Catamayo,4 km W Loja on road to Catamayo,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Loja,Catamayo,4 km W Loja on road to Catamayo,-4.01,-79.22,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp076,Ecuador,Azuay,Santa Isabel,"4,8 km W Abdón Calderón",REPTILIA,Sistemática,herp076,Squamata,Ecuador,Azuay,Santa Isabel,"4,8 km W Abdón Calderón",-3.27361,-79.30639,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp076,Ecuador,Guayas,Milagro,5 km E Milagro,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Guayas,Milagro,5 km E Milagro,-2.11667,-79.555,REPTILIA,Sistemática,Ecuadorian dry forests,Ecuador,Bosques secos
herp076,Ecuador,Azuay,Nabón,5 km S Nabón on road Nabón-San Isidro,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Azuay,Nabón,5 km S Nabón on road Nabón-San Isidro,-3.33333,-79.06667,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp076,Ecuador,Azuay,Pasaje,"50,5 km E Pasaje",REPTILIA,Sistemática,herp076,Squamata,Ecuador,Azuay,Pasaje,"50,5 km E Pasaje",-3.32389,-79.43083,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp043,Ecuador,Manabí,Puerto López,5km W Puerto López,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Manabí,Puerto López,5km W Puerto López,-1.59045,-80.84087,REPTILIA,Sistemática,NA,NA,Bosques lluviosos
herp043,Ecuador,Loja,Loja,6 km S Loja,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Loja,Loja,6 km S Loja,-4.0377,-79.19975,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp076,Ecuador,Azuay,Girón,7–8 km W Girón,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Azuay,Girón,7–8 km W Girón,-3.2,-79.16667,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp076,Ecuador,Manabí,San Vicente,9 km N San Vicente,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Manabí,San Vicente,9 km N San Vicente,-0.50194,-80.4,REPTILIA,Sistemática,Ecuadorian dry forests,Ecuador,Bosques secos
herp043,Ecuador,Manabí,Sucre,Aguacate,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Manabí,Sucre,Aguacate,0.65348,-80.0519,REPTILIA,Sistemática,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp076,Ecuador,Loja,Puyango,Alamor,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Loja,Puyango,Alamor,-4.03333,-80.03333,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp054,Peru,Piura,Piura,"Amotape Foothills, Quebrada Cimmaron",REPTILIA,Sistemática,herp054,Squamata,Peru,Piura,Piura,"Amotape Foothills, Quebrada Cimmaron",-4.3,-80.85,REPTILIA,Sistemática,Tumbes-Piura dry forests,Peru,Bosques secos
herp043,Ecuador,El Oro,Arenillas,Arenillas,REPTILIA,Sistemática,herp043,Squamata,Ecuador,El Oro,Arenillas,Arenillas,-3.6211,-80.17513,REPTILIA,Sistemática,Tumbes-Piura dry forests,Ecuador,Bosques secos
herp054,Peru,Cajamarca,Cajamarca,Asunción,REPTILIA,Sistemática,herp054,Squamata,Peru,Cajamarca,Cajamarca,Asunción,-7.31667,-78.51667,REPTILIA,Sistemática,Peruvian Yungas,Peru,Bosques lluviosos
herp064,Peru,Cajamarca,Cajamarca,Asunción,REPTILIA,Sistemática,herp064,Squamata,Peru,Cajamarca,Cajamarca,Asunción,-7.324657,-78.515678,REPTILIA,Sistemática,Peruvian Yungas,Peru,Bosques lluviosos
herp076,Ecuador,Esmeraldas,Esmeraldas,Atacames,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Esmeraldas,Esmeraldas,Atacames,0.86667,-79.85,REPTILIA,Sistemática,NA,NA,Bosques lluviosos
herp054,Peru,Piura,Ayabaca,Ayabaca,REPTILIA,Sistemática,herp054,Squamata,Peru,Piura,Ayabaca,Ayabaca,-4.63333,-79.71667,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Peru,Bosques secos
herp065,Peru,Piura,Ayabaca,Ayabaca,REPTILIA,Sistemática,herp065,Squamata,Peru,Piura,Ayabaca,Ayabaca,-4.63333,-79.71667,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Peru,Bosques secos
herp076,Ecuador,Guayas,Balzar,Balzar,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Guayas,Balzar,Balzar,-1.36667,-79.9,REPTILIA,Sistemática,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp076,Ecuador,Loja,Puyango,Bosque Protector Puyango,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Loja,Puyango,Bosque Protector Puyango,-3.88194,-80.08306,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp043,Ecuador,Los Ríos,Buena Fe,Buena Fe,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Los Ríos,Buena Fe,Buena Fe,-0.89306,-79.48957,REPTILIA,Sistemática,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp076,Peru,Cajamarca,Cajamarca,"ca, 1 km (airline) S to SSW Udima, Río Udima",REPTILIA,Sistemática,herp076,Squamata,Peru,Cajamarca,Cajamarca,"ca, 1 km (airline) S to SSW Udima, Río Udima",-6.81278,-79.08556,REPTILIA,Sistemática,Peruvian Yungas,Peru,Bosques lluviosos
herp064,Ecuador,Loja,Zapotillo,Cabeza de Toro,REPTILIA,Sistemática,herp064,Squamata,Ecuador,Loja,Zapotillo,Cabeza de Toro,-4.294128,-80.302292,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp043,Ecuador,Manabí,Jama,Cabuyal,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Manabí,Jama,Cabuyal,-0.19698,-80.29059,REPTILIA,Sistemática,Ecuadorian dry forests,Ecuador,Bosques secos
herp076,Peru,Cajamarca,Cajamarca,"Cachil forest, ca, 3 km (airline) SE Contumazá",REPTILIA,Sistemática,herp076,Squamata,Peru,Cajamarca,Cajamarca,"Cachil forest, ca, 3 km (airline) SE Contumazá",-7.373464,-78.78333,REPTILIA,Sistemática,Peruvian Yungas,Peru,Bosques lluviosos
herp043,Ecuador,Esmeraldas,Quinindé,Caimito,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Esmeraldas,Quinindé,Caimito,0.69546,-80.0899,REPTILIA,Sistemática,NA,NA,Bosques lluviosos
herp045,Peru,Tumbes,Tumbes,"Campo verde, Cerros de Amotape National Park",REPTILIA,Sistemática,herp045,Squamata,Peru,Tumbes,Tumbes,"Campo verde, Cerros de Amotape National Park",-3.83972,-80.16639,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp054,Peru,Cajamarca,Cajamarca,Cascas,REPTILIA,Sistemática,herp054,Squamata,Peru,Cajamarca,Cajamarca,Cascas,-7.48333,-78.81667,REPTILIA,Sistemática,Sechura desert,Peru,Bosques secos
herp043,Ecuador,Loja,Catamayo,Catamayo,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Loja,Catamayo,Catamayo,-3.98064,-79.35928,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp065,Ecuador,Loja,Catamayo,Catamayo Valley,REPTILIA,Sistemática,herp065,Squamata,Ecuador,Loja,Catamayo,Catamayo Valley,-4.08333,-79.58333,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp043,Ecuador,Loja,Puyango,Cazerío Balzones,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Loja,Puyango,Cazerío Balzones,-4.01502,-80.01635,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp043,Ecuador,Guayas,Guayaquil,Cerro Blanco,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Guayas,Guayaquil,Cerro Blanco,-2.17465,-80.02135,REPTILIA,Sistemática,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp076,Ecuador,Guayas,Guayaquil,Cerro Blanco,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Guayas,Guayaquil,Cerro Blanco,-2.18345,-80.016285,REPTILIA,Sistemática,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp076,Peru,Cajamarca,Cajamarca,"Cerro Condoroáz, near Quebrada San Isidro, ca, 6 km (airline) WSW Monte Seco",REPTILIA,Sistemática,herp076,Squamata,Peru,Cajamarca,Cajamarca,"Cerro Condoroáz, near Quebrada San Isidro, ca, 6 km (airline) WSW Monte Seco",-6.85889,-79.11167,REPTILIA,Sistemática,Peruvian Yungas,Peru,Bosques lluviosos
herp043,Ecuador,Manabí,Simón Bolívar,"Cerro La Mocora, foothill",REPTILIA,Sistemática,herp043,Squamata,Ecuador,Manabí,Simón Bolívar,"Cerro La Mocora, foothill",-1.59817,-80.65431,REPTILIA,Sistemática,Ecuadorian dry forests,Ecuador,Bosques secos
herp064,Ecuador,Guayas,Guayaquil,Cerro Masvale,REPTILIA,Sistemática,herp064,Squamata,Ecuador,Guayas,Guayaquil,Cerro Masvale,-2.393055,-79.675278,REPTILIA,Sistemática,South American Pacific mangroves,Ecuador,Bosques secos
herp064,Peru,La Libertad,Chiclin,Chiclin,REPTILIA,Sistemática,herp064,Squamata,Peru,La Libertad,Chiclin,Chiclin,-7.835802,-79.161202,REPTILIA,Sistemática,Sechura desert,Peru,Bosques secos
herp076,Ecuador,Loja,Loja,Chuquiribamba,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Loja,Loja,Chuquiribamba,-3.83333,-79.33333,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp072,Peru,Cajamarca,Cajamarca,Cooperativa Monte Seco,REPTILIA,Sistemática,herp072,Squamata,Peru,Cajamarca,Cajamarca,Cooperativa Monte Seco,-6.85,-79.1,REPTILIA,Sistemática,Peruvian Yungas,Peru,Bosques lluviosos
herp076,Peru,La Libertad,Cruzpamba,Cruzpamba,REPTILIA,Sistemática,herp076,Squamata,Peru,La Libertad,Cruzpamba,Cruzpamba,-4.16667,-80.01667,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp043,Ecuador,Manabí,Veinticuatro de Mayo,El Aguacate,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Manabí,Veinticuatro de Mayo,El Aguacate,0.65348,-80.0519,REPTILIA,Sistemática,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp043,Ecuador,Manabí,Manta,El Aromo,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Manabí,Manta,El Aromo,-1.04665,-80.83276,REPTILIA,Sistemática,Ecuadorian dry forests,Ecuador,Bosques secos
herp043,Peru,Tumbes,Tumbes,El Caucho,REPTILIA,Sistemática,herp043,Squamata,Peru,Tumbes,Tumbes,El Caucho,-3.81438,-80.27101,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Peru,Bosques secos
herp076,Peru,Cajamarca,Cajamarca,"El Chorro-Udima road, ca, 3 km (airline) N Monte Seco",REPTILIA,Sistemática,herp076,Squamata,Peru,Cajamarca,Cajamarca,"El Chorro-Udima road, ca, 3 km (airline) N Monte Seco",-6.85889,-79.11167,REPTILIA,Sistemática,Peruvian Yungas,Peru,Bosques lluviosos
herp043,Ecuador,Cotopaxi,Maná,El Jardín de los Sueños,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Cotopaxi,Maná,El Jardín de los Sueños,-0.83142,-79.21337,REPTILIA,Sistemática,Northwestern Andean montane forests,Ecuador,Bosques lluviosos
herp072,Ecuador,Guayas,Guayaquil,El Milagro,REPTILIA,Sistemática,herp072,Squamata,Ecuador,Guayas,Guayaquil,El Milagro,-2.1167,-79.6,REPTILIA,Sistemática,Ecuadorian dry forests,Ecuador,Bosques secos
herp076,Ecuador,Loja,Loja,"forest at El Pargo, 8 km by road Llama-Huambos N La Colmena",REPTILIA,Sistemática,herp076,Squamata,Ecuador,Loja,Loja,"forest at El Pargo, 8 km by road Llama-Huambos N La Colmena",-6.46667,-79.05,REPTILIA,Sistemática,Peruvian Yungas,Peru,Bosques lluviosos
herp043,Ecuador,Azuay,Girón,Girón,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Azuay,Girón,Girón,-3.15891,-79.14755,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp076,Ecuador,Azuay,Girón,Girón,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Azuay,Girón,Girón,-3.16667,-79.13306,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp043,Ecuador,Azuay,Oña,Granja Orgánica Susudel,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Azuay,Oña,Granja Orgánica Susudel,-3.38885,-79.17847,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp043,Ecuador,El Oro,Arenillas,Guabillo,REPTILIA,Sistemática,herp043,Squamata,Ecuador,El Oro,Arenillas,Guabillo,-3.60346,-80.18139,REPTILIA,Sistemática,Tumbes-Piura dry forests,Ecuador,Bosques secos
herp043,Ecuador,Loja,Paltas,Guachanamá,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Loja,Paltas,Guachanamá,-4.04081,-79.8829,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp076,Ecuador,Loja,Puyango,"Guainche, 8 km S Alamor",REPTILIA,Sistemática,herp076,Squamata,Ecuador,Loja,Puyango,"Guainche, 8 km S Alamor",-4.10556,-80.03333,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp054,Ecuador,Guayas,Guayaquil,Guayaquil,REPTILIA,Sistemática,herp054,Squamata,Ecuador,Guayas,Guayaquil,Guayaquil,-2.16667,-79.83333,REPTILIA,Sistemática,Guayaquil flooded grasslands,Ecuador,Bosques secos
herp064,Ecuador,Guayas,Guayaquil,Guayaquil,REPTILIA,Sistemática,herp064,Squamata,Ecuador,Guayas,Guayaquil,Guayaquil,-2.179755,-79.878543,REPTILIA,Sistemática,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp065,Ecuador,Guayas,Guayaquil,Guayaquil,REPTILIA,Sistemática,herp065,Squamata,Ecuador,Guayas,Guayaquil,Guayaquil,-2.16667,-79.83333,REPTILIA,Sistemática,Guayaquil flooded grasslands,Ecuador,Bosques secos
herp072,Ecuador,Guayas,Guayaquil,Guayaquil,REPTILIA,Sistemática,herp072,Squamata,Ecuador,Guayas,Guayaquil,Guayaquil,-2.16667,-79.83333,REPTILIA,Sistemática,Guayaquil flooded grasslands,Ecuador,Bosques secos
herp076,Ecuador,Guayas,Guayaquil,Guayaquil,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Guayas,Guayaquil,Guayaquil,-2.16667,-79.9,REPTILIA,Sistemática,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp043,Ecuador,Los Ríos,Hacienda Cerro Chico,Hacienda Cerro Chico,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Los Ríos,Hacienda Cerro Chico,Hacienda Cerro Chico,-0.62444,-79.4294,REPTILIA,Sistemática,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp072,Ecuador,Guayas,Guayaquil,"Hacienda Coffea Robusta, Bank of Rio Macul,",REPTILIA,Sistemática,herp072,Squamata,Ecuador,Guayas,Guayaquil,"Hacienda Coffea Robusta, Bank of Rio Macul,",-1.896,-80.016,REPTILIA,Sistemática,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp054,Peru,La Libertad,Hacienda Llaguen,Hacienda Llaguen,REPTILIA,Sistemática,herp054,Squamata,Peru,La Libertad,Hacienda Llaguen,Hacienda Llaguen,-7.71667,-78.73333,REPTILIA,Sistemática,Sechura desert,Peru,Bosques secos
herp043,Ecuador,El Oro,Huaquillas,Huaquillas,REPTILIA,Sistemática,herp043,Squamata,Ecuador,El Oro,Huaquillas,Huaquillas,-3.54115,-80.08646,REPTILIA,Sistemática,Tumbes-Piura dry forests,Ecuador,Bosques secos
herp064,Ecuador,Manabí,Puerto López,Isla de La Plata,REPTILIA,Sistemática,herp064,Squamata,Ecuador,Manabí,Puerto López,Isla de La Plata,-1.274201,-81.067376,REPTILIA,Sistemática,NA,NA,Bosques lluviosos
herp043,Ecuador,Manabí,Jama,Jama Coaque,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Manabí,Jama,Jama Coaque,-0.11455,-80.12337,REPTILIA,Sistemática,Ecuadorian dry forests,Ecuador,Bosques secos
herp043,Ecuador,Los Ríos,Palenque,Jauneche,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Los Ríos,Palenque,Jauneche,-1.33333,-79.58333,REPTILIA,Sistemática,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp076,Ecuador,Los Ríos,Palenque,Jauneche,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Los Ríos,Palenque,Jauneche,-1.16667,-79.66667,REPTILIA,Sistemática,Western Ecuador moist forests,Ecuador,Bosques lluviosos
herp043,Ecuador,Loja,Espindola,Jimbura,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Loja,Espindola,Jimbura,-4.66668,-79.45322,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Peru,Bosques secos
herp076,Ecuador,Manabí,Jipijapa,Jipijapa,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Manabí,Jipijapa,Jipijapa,-1.23306,-80.54194,REPTILIA,Sistemática,Ecuadorian dry forests,Ecuador,Bosques secos
herp076,Ecuador,Manabí,Junín,Junín,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Manabí,Junín,Junín,-0.90776,-80.21667,REPTILIA,Sistemática,Ecuadorian dry forests,Ecuador,Bosques secos
herp043,Ecuador,Azuay,La Paz,La Paz,REPTILIA,Sistemática,herp043,Squamata,Ecuador,Azuay,La Paz,La Paz,-3.31481,-79.15166,REPTILIA,Sistemática,Eastern Cordillera real montane forests,Ecuador,Bosques secos
herp076,Ecuador,Esmeraldas,Esmeraldas,La Unión,REPTILIA,Sistemática,herp076,Squamata,Ecuador,Esmeraldas,Esmeraldas,La Unión,0.81667,-79.86667,REPTILIA,Sistemática,Western Ecuador moist forests,Ecuador,Bosques lluviosos
